title,description,url
Odd Bot Out,,https://www.darkpattern.games/game/4981/0/odd-bot-out.html
Fashion Doodle,,https://www.darkpattern.games/game/4982/0/fashion-doodle.html
Race Horses Champions 2,,https://www.darkpattern.games/game/4984/0/race-horses-champions-2.html
Where's my geek?,,https://www.darkpattern.games/game/4985/0/where-s-my-geek-.html
"Puzzles for Kids, full game",,https://www.darkpattern.games/game/4988/0/puzzles-for-kids-full-game.html
More Soup!,,https://www.darkpattern.games/game/4990/0/more-soup-.html
AirXonix,,https://www.darkpattern.games/game/4992/0/airxonix.html
The Game - Play ... as long as you can!,,https://www.darkpattern.games/game/4993/0/the-game-play-as-long-as-you-can-.html
Medieval Battle: Europe,,https://www.darkpattern.games/game/5000/0/medieval-battle-europe.html
Orca Paradise - All Access,,https://www.darkpattern.games/game/5004/0/orca-paradise-all-access.html
Solitaire Klondike Pro.,,https://www.darkpattern.games/game/5009/0/solitaire-klondike-pro-.html
Kingdom Chronicles™ (Full),,https://www.darkpattern.games/game/5012/0/kingdom-chronicles-full-.html
Korean Bubble Bath Pro,,https://www.darkpattern.games/game/5014/0/korean-bubble-bath-pro.html
Võ Lâm Thiên Hạ Mobile,,https://www.darkpattern.games/game/5027/0/v-l-m-thi-n-h-mobile.html
My Museum Story: Mystery Match,,https://www.darkpattern.games/game/5028/0/my-museum-story-mystery-match.html
Video Poker Jackpot!,,https://www.darkpattern.games/game/5029/0/video-poker-jackpot-.html
Total Party Kill,,https://www.darkpattern.games/game/5031/0/total-party-kill.html
Stickman Riders,,https://www.darkpattern.games/game/5041/0/stickman-riders.html
Sudoku - Classic Sudoku,,https://www.darkpattern.games/game/5044/0/sudoku-classic-sudoku.html
Endless Balls 3D,,https://www.darkpattern.games/game/5045/0/endless-balls-3d.html
Wrecking Ball!,,https://www.darkpattern.games/game/5046/0/wrecking-ball-.html
Island Glider,,https://www.darkpattern.games/game/5048/0/island-glider.html
Pigeon Wings Strike,,https://www.darkpattern.games/game/5050/0/pigeon-wings-strike.html
Ball Shoot!,,https://www.darkpattern.games/game/5052/0/ball-shoot-.html
Food Conga,,https://www.darkpattern.games/game/5054/0/food-conga.html
Blacksmith - Merge Idle RPG,,https://www.darkpattern.games/game/5056/0/blacksmith-merge-idle-rpg.html
Burger – The Game,,https://www.darkpattern.games/game/5061/0/burger-the-game.html
Dash Valley,,https://www.darkpattern.games/game/5062/0/dash-valley.html
Typeshift,,https://www.darkpattern.games/game/5064/0/typeshift.html
Baseball Megastar 19,,https://www.darkpattern.games/game/5065/0/baseball-megastar-19.html
Perfect Tower,,https://www.darkpattern.games/game/5066/0/perfect-tower.html
Cable Swing,,https://www.darkpattern.games/game/5069/0/cable-swing.html
Clan Race,,https://www.darkpattern.games/game/5074/0/clan-race.html
Idle Zoo Tycoon 3D,,https://www.darkpattern.games/game/5078/0/idle-zoo-tycoon-3d.html
The Real Juggle,,https://www.darkpattern.games/game/5080/0/the-real-juggle.html
Toilet Time: Crazy Mini Games,,https://www.darkpattern.games/game/5081/0/toilet-time-crazy-mini-games.html
Fear For Sale: Nightmare Cinema - A Mystery Hidden Object Game (Full),,https://www.darkpattern.games/game/5085/0/fear-for-sale-nightmare-cinema-a-mystery-hidden-object-game-full-.html
The Company Game,,https://www.darkpattern.games/game/5086/0/the-company-game.html
Cut the Rope: Time Travel,,https://www.darkpattern.games/game/5089/0/cut-the-rope-time-travel.html
Pro Strategy Football 2019,,https://www.darkpattern.games/game/5092/0/pro-strategy-football-2019.html
Bike Baron,,https://www.darkpattern.games/game/5093/0/bike-baron.html
"""klocki""",,https://www.darkpattern.games/game/5094/0/-klocki-.html
Pyramid,,https://www.darkpattern.games/game/5096/0/pyramid.html
Hot Date,,https://www.darkpattern.games/game/5099/0/hot-date.html
Space Cycler,,https://www.darkpattern.games/game/5100/0/space-cycler.html
SketchParty TV,,https://www.darkpattern.games/game/5101/0/sketchparty-tv.html
Cliff Diving Champ,,https://www.darkpattern.games/game/5102/0/cliff-diving-champ.html
Hand (Rummy),,https://www.darkpattern.games/game/5106/0/hand-rummy-.html
APP Control,,https://www.darkpattern.games/game/5110/0/app-control.html
Slydris,,https://www.darkpattern.games/game/5111/0/slydris.html
YANKAI'S TRIANGLE,,https://www.darkpattern.games/game/5117/0/yankai-s-triangle.html
Action Driver,,https://www.darkpattern.games/game/5118/0/action-driver.html
Adventures of Poco Eco - Lost Sounds: Experience Music and Animation Art in an Indie Game,,https://www.darkpattern.games/game/5119/0/adventures-of-poco-eco-lost-sounds-experience-music-and-animation-art-in-an-indie-game.html
The Last Rocket,,https://www.darkpattern.games/game/5121/0/the-last-rocket.html
Ultimate Minesweeper,,https://www.darkpattern.games/game/5123/0/ultimate-minesweeper.html
Abalone®,,https://www.darkpattern.games/game/5125/0/abalone-.html
Supaplex,,https://www.darkpattern.games/game/5126/0/supaplex.html
Mystery of Shadow Hill,,https://www.darkpattern.games/game/5131/0/mystery-of-shadow-hill.html
Gunship III - Combat Flight Simulator - VPAF,,https://www.darkpattern.games/game/5149/0/gunship-iii-combat-flight-simulator-vpaf.html
Ubongo – Puzzle Challenge,,https://www.darkpattern.games/game/5160/0/ubongo-puzzle-challenge.html
Conquist 2,,https://www.darkpattern.games/game/5161/0/conquist-2.html
Lep's World 2 Plus,,https://www.darkpattern.games/game/5165/0/lep-s-world-2-plus.html
Home Behind,,https://www.darkpattern.games/game/5166/0/home-behind.html
Lep's World Plus,,https://www.darkpattern.games/game/5168/0/lep-s-world-plus.html
The Spatials,,https://www.darkpattern.games/game/5179/0/the-spatials.html
Wonderputt,,https://www.darkpattern.games/game/5184/0/wonderputt.html
Blackjack Trainer - Casino Strategy and Practice,,https://www.darkpattern.games/game/5188/0/blackjack-trainer-casino-strategy-and-practice.html
Smash Cops,,https://www.darkpattern.games/game/5195/0/smash-cops.html
Real Boxing 2: ROCKY,,https://www.darkpattern.games/game/5196/0/real-boxing-2-rocky.html
Coloring Life -Number Coloring,,https://www.darkpattern.games/game/5197/0/coloring-life-number-coloring.html
Thiên Địa Chí Tôn,,https://www.darkpattern.games/game/5200/0/thi-n-a-ch-t-n.html
Rival Kingdoms: The Lost City,,https://www.darkpattern.games/game/5201/0/rival-kingdoms-the-lost-city.html
Alisa Bingo,,https://www.darkpattern.games/game/5204/0/alisa-bingo.html
Best Casino Games: Vegas Tower,,https://www.darkpattern.games/game/5205/0/best-casino-games-vegas-tower.html
Diamond Sky: Slots & Lottery,,https://www.darkpattern.games/game/5206/0/diamond-sky-slots-lottery.html
Forged Fantasy,,https://www.darkpattern.games/game/5208/0/forged-fantasy.html
Seven Guardians,,https://www.darkpattern.games/game/5211/0/seven-guardians.html
Spin Vegas Slots: VIP Casino,,https://www.darkpattern.games/game/5212/0/spin-vegas-slots-vip-casino.html
Poker Live Omaha & Texas,,https://www.darkpattern.games/game/5213/0/poker-live-omaha-texas.html
Rise of Heroes - RoH,,https://www.darkpattern.games/game/5214/0/rise-of-heroes-roh.html
Fresh Deck Poker – Live Holdem,,https://www.darkpattern.games/game/5215/0/fresh-deck-poker-live-holdem.html
Light Chaser: End of Dawn,,https://www.darkpattern.games/game/5216/0/light-chaser-end-of-dawn.html
Home Street: Dream House Sim,,https://www.darkpattern.games/game/5219/0/home-street-dream-house-sim.html
TX Poker - Texas Holdem Online,,https://www.darkpattern.games/game/5221/0/tx-poker-texas-holdem-online.html
Mafia Empire: City of Crime,,https://www.darkpattern.games/game/5223/0/mafia-empire-city-of-crime.html
Teen Patti by Octro,,https://www.darkpattern.games/game/5224/0/teen-patti-by-octro.html
Mindsweeper: Puzzle Adventure,,https://www.darkpattern.games/game/5265/0/mindsweeper-puzzle-adventure.html
Hilda Creatures,,https://www.darkpattern.games/game/5266/0/hilda-creatures.html
Criminal Case: Pacific Bay,,https://www.darkpattern.games/game/5268/0/criminal-case-pacific-bay.html
Jelly Fit,,https://www.darkpattern.games/game/5270/0/jelly-fit.html
Summer Wheelie,,https://www.darkpattern.games/game/5272/0/summer-wheelie.html
Doodle Blast!!!,,https://www.darkpattern.games/game/5276/0/doodle-blast-.html
Builder Buddies Online 3D RPG,,https://www.darkpattern.games/game/5277/0/builder-buddies-online-3d-rpg.html
Pretty Ballerina Dancer,,https://www.darkpattern.games/game/5278/0/pretty-ballerina-dancer.html
Raft Idle,,https://www.darkpattern.games/game/5279/0/raft-idle.html
Run!!!,,https://www.darkpattern.games/game/5280/0/run-.html
Cannon Man,,https://www.darkpattern.games/game/5281/0/cannon-man.html
Jelly Jump,,https://www.darkpattern.games/game/5284/0/jelly-jump.html
Farm Bubbles Bubble Shooter,,https://www.darkpattern.games/game/5289/0/farm-bubbles-bubble-shooter.html
Rad Trails!,,https://www.darkpattern.games/game/5290/0/rad-trails-.html
Worse Than Death,,https://www.darkpattern.games/game/5294/0/worse-than-death.html
Death Hall,,https://www.darkpattern.games/game/5298/0/death-hall.html
The Grading Game,,https://www.darkpattern.games/game/5299/0/the-grading-game.html
Runt of the Litter,,https://www.darkpattern.games/game/5302/0/runt-of-the-litter.html
Tank Island 3D - Strategy game,,https://www.darkpattern.games/game/5306/0/tank-island-3d-strategy-game.html
Manuganu,,https://www.darkpattern.games/game/5307/0/manuganu.html
aerofly FS - Flight Simulator,,https://www.darkpattern.games/game/5308/0/aerofly-fs-flight-simulator.html
Manuganu 2,,https://www.darkpattern.games/game/5309/0/manuganu-2.html
Waking Mars,,https://www.darkpattern.games/game/5312/0/waking-mars.html
Dummy Defense,,https://www.darkpattern.games/game/5318/0/dummy-defense.html
868-HACK,,https://www.darkpattern.games/game/5319/0/868-hack.html
European War 2,,https://www.darkpattern.games/game/5324/0/european-war-2.html
Death Coming,,https://www.darkpattern.games/game/5325/0/death-coming.html
Max & the Magic Marker - Remastered,,https://www.darkpattern.games/game/5326/0/max-the-magic-marker-remastered.html
Aqueduct,,https://www.darkpattern.games/game/5329/0/aqueduct.html
Bowling 3D Master,,https://www.darkpattern.games/game/5336/0/bowling-3d-master.html
Beat Sneak Bandit,,https://www.darkpattern.games/game/5337/0/beat-sneak-bandit.html
Pocket HalfPipe,,https://www.darkpattern.games/game/5346/0/pocket-halfpipe.html
Gamebook Adventures 4: Revenant Rising,,https://www.darkpattern.games/game/5352/0/gamebook-adventures-4-revenant-rising.html
Wheelie Bike,,https://www.darkpattern.games/game/5353/0/wheelie-bike.html
RPG Alphadia Genesis,,https://www.darkpattern.games/game/5355/0/rpg-alphadia-genesis.html
3D Train Set - XMAS,,https://www.darkpattern.games/game/5356/0/3d-train-set-xmas.html
Bowling 3D Pro Plus,,https://www.darkpattern.games/game/5357/0/bowling-3d-pro-plus.html
Aureus Prime,,https://www.darkpattern.games/game/5362/0/aureus-prime.html
Sparkle 2,,https://www.darkpattern.games/game/5372/0/sparkle-2.html
Weekend Warriors Pro,,https://www.darkpattern.games/game/5375/0/weekend-warriors-pro.html
Lost Cities,,https://www.darkpattern.games/game/5377/0/lost-cities.html
⋆Word Search+,,https://www.darkpattern.games/game/5379/0/-word-search-.html
Legend of Grimrock,,https://www.darkpattern.games/game/5381/0/legend-of-grimrock.html
GC Wasteland,,https://www.darkpattern.games/game/5382/0/gc-wasteland.html
JYDGE,,https://www.darkpattern.games/game/5387/0/jydge.html
Domino Drop,,https://www.darkpattern.games/game/5390/0/domino-drop.html
Preschool EduKitchen,,https://www.darkpattern.games/game/5391/0/preschool-edukitchen.html
My Little Princess : Stores,,https://www.darkpattern.games/game/5393/0/my-little-princess-stores.html
Dokuro,,https://www.darkpattern.games/game/5394/0/dokuro.html
PicaSim - Flight Simulator,,https://www.darkpattern.games/game/5399/0/picasim-flight-simulator.html
Train Driver Journey 4 - Introduction to Steam,,https://www.darkpattern.games/game/5401/0/train-driver-journey-4-introduction-to-steam.html
Mammoth Mini Golf AR,,https://www.darkpattern.games/game/5402/0/mammoth-mini-golf-ar.html
Hidden World,,https://www.darkpattern.games/game/5404/0/hidden-world.html
Dragon Hills,,https://www.darkpattern.games/game/5405/0/dragon-hills.html
Oh! Edo Towns,,https://www.darkpattern.games/game/5408/0/oh-edo-towns.html
The Big Journey,,https://www.darkpattern.games/game/5409/0/the-big-journey.html
Spite & Malice,,https://www.darkpattern.games/game/5411/0/spite-malice.html
Horse Racing Manager 2019,,https://www.darkpattern.games/game/5413/0/horse-racing-manager-2019.html
United Legends,,https://www.darkpattern.games/game/5414/0/united-legends.html
Parx Online™,,https://www.darkpattern.games/game/5415/0/parx-online-.html
Ice Cream Challenge - Match 3,,https://www.darkpattern.games/game/5416/0/ice-cream-challenge-match-3.html
Iron Blade: Medieval RPG,,https://www.darkpattern.games/game/5421/0/iron-blade-medieval-rpg.html
Bingo!™,,https://www.darkpattern.games/game/5422/0/bingo-.html
iPlaySeneca,,https://www.darkpattern.games/game/5424/0/iplayseneca.html
Crossword Wonder,,https://www.darkpattern.games/game/5427/0/crossword-wonder.html
Word Search Puzzles,,https://www.darkpattern.games/game/5472/0/word-search-puzzles.html
Fast Tempo Soccer,,https://www.darkpattern.games/game/5474/0/fast-tempo-soccer.html
Honor Arena,,https://www.darkpattern.games/game/5476/0/honor-arena.html
Voxel - 3D Color by Number,,https://www.darkpattern.games/game/5478/0/voxel-3d-color-by-number.html
Design Dream Home,,https://www.darkpattern.games/game/5479/0/design-dream-home.html
Gin Rummy * Classic Card Game,,https://www.darkpattern.games/game/5483/0/gin-rummy-classic-card-game.html
Choice of Rebels: Uprising,,https://www.darkpattern.games/game/5489/0/choice-of-rebels-uprising.html
Hero Emblems,,https://www.darkpattern.games/game/5493/0/hero-emblems.html
MyTP Skateboarding,,https://www.darkpattern.games/game/5494/0/mytp-skateboarding.html
Noogra Nuts,,https://www.darkpattern.games/game/5502/0/noogra-nuts.html
Rivers & Rails,,https://www.darkpattern.games/game/5504/0/rivers-rails.html
Feed Me Oil,,https://www.darkpattern.games/game/5506/0/feed-me-oil.html
FreeCell,,https://www.darkpattern.games/game/5508/0/freecell.html
Eric Carle’s Brown Bear Animal Parade,,https://www.darkpattern.games/game/5510/0/eric-carle-s-brown-bear-animal-parade.html
Replica : A Little Temporary Safety,,https://www.darkpattern.games/game/5515/0/replica-a-little-temporary-safety.html
Freddi Fish 4 Hogfish Rustlers,,https://www.darkpattern.games/game/5521/0/freddi-fish-4-hogfish-rustlers.html
Windosill,,https://www.darkpattern.games/game/5523/0/windosill.html
Sprinkle!,,https://www.darkpattern.games/game/5526/0/sprinkle-.html
Boost 2,,https://www.darkpattern.games/game/5527/0/boost-2.html
The Marble Age,,https://www.darkpattern.games/game/5531/0/the-marble-age.html
My Town : Beauty Contest,,https://www.darkpattern.games/game/5535/0/my-town-beauty-contest.html
Steampunk Defense Pro,,https://www.darkpattern.games/game/5540/0/steampunk-defense-pro.html
Civil War: 1861,,https://www.darkpattern.games/game/5541/0/civil-war-1861.html
Amnesia 3D,,https://www.darkpattern.games/game/5548/0/amnesia-3d.html
Slots of Fun®,,https://www.darkpattern.games/game/5552/0/slots-of-fun-.html
Jelly Juice,,https://www.darkpattern.games/game/5555/0/jelly-juice.html
Guardian Kingdoms,,https://www.darkpattern.games/game/5560/0/guardian-kingdoms.html
Luckyo Casino - Slots of Vegas and 777 Machines,,https://www.darkpattern.games/game/5563/0/luckyo-casino-slots-of-vegas-and-777-machines.html
Taps to Riches,,https://www.darkpattern.games/game/5564/0/taps-to-riches.html
Mighty Quest For Epic Loot,,https://www.darkpattern.games/game/5579/0/mighty-quest-for-epic-loot.html
Shoot Out!,,https://www.darkpattern.games/game/5581/0/shoot-out-.html
Wonder Word: Word Search Games,,https://www.darkpattern.games/game/5583/0/wonder-word-word-search-games.html
Shape Shifter 3D,,https://www.darkpattern.games/game/5584/0/shape-shifter-3d.html
Monster Girl Maker,,https://www.darkpattern.games/game/5585/0/monster-girl-maker.html
Toy Cubes Pop:Blast Cubes,,https://www.darkpattern.games/game/5590/0/toy-cubes-pop-blast-cubes.html
Robber Race Escape Road 2019,,https://www.darkpattern.games/game/5591/0/robber-race-escape-road-2019.html
Terrible Herbst Social House,,https://www.darkpattern.games/game/5593/0/terrible-herbst-social-house.html
Flying Car Robot Flight Drive Simulator Game 2017,,https://www.darkpattern.games/game/5600/0/flying-car-robot-flight-drive-simulator-game-2017.html
Flick Kick Football,,https://www.darkpattern.games/game/5601/0/flick-kick-football.html
Runic Rampage,,https://www.darkpattern.games/game/5605/0/runic-rampage.html
Asylum Night Shift 2,,https://www.darkpattern.games/game/5610/0/asylum-night-shift-2.html
Putt-Putt Travels Through Time,,https://www.darkpattern.games/game/5612/0/putt-putt-travels-through-time.html
Samurai 2: Vengeance,,https://www.darkpattern.games/game/5613/0/samurai-2-vengeance.html
Pendragon Rising,,https://www.darkpattern.games/game/5615/0/pendragon-rising.html
Snood Adventure,,https://www.darkpattern.games/game/5616/0/snood-adventure.html
Bug Heroes Quest,,https://www.darkpattern.games/game/5623/0/bug-heroes-quest.html
EDGE Extended,,https://www.darkpattern.games/game/5625/0/edge-extended.html
Witness Quiz,,https://www.darkpattern.games/game/5630/0/witness-quiz.html
Wolf Craft,,https://www.darkpattern.games/game/5637/0/wolf-craft.html
NyxQuest HD,,https://www.darkpattern.games/game/5652/0/nyxquest-hd.html
NWT Quizzer,,https://www.darkpattern.games/game/5666/0/nwt-quizzer.html
Chad Tepper: Hit Skater,,https://www.darkpattern.games/game/5669/0/chad-tepper-hit-skater.html
Super Sculptor,,https://www.darkpattern.games/game/5684/0/super-sculptor.html
Election Manager 2016,,https://www.darkpattern.games/game/5691/0/election-manager-2016.html
100 Balls 3D,,https://www.darkpattern.games/game/5699/0/100-balls-3d.html
Terminator Genisys: Future War,,https://www.darkpattern.games/game/5700/0/terminator-genisys-future-war.html
Is it Love? Daryl - Boyfriend,,https://www.darkpattern.games/game/5701/0/is-it-love-daryl-boyfriend.html
Poker Extra - Texas Holdem,,https://www.darkpattern.games/game/5704/0/poker-extra-texas-holdem.html
Juggernaut Wars: RPG Roguelike,,https://www.darkpattern.games/game/5705/0/juggernaut-wars-rpg-roguelike.html
Haypi Monster:The Lost Tower,,https://www.darkpattern.games/game/5707/0/haypi-monster-the-lost-tower.html
Home Design Story,,https://www.darkpattern.games/game/5708/0/home-design-story.html
Jackpot Empire - Casino Slots,,https://www.darkpattern.games/game/5711/0/jackpot-empire-casino-slots.html
Bingo Heaven: Bingo Games App,,https://www.darkpattern.games/game/5717/0/bingo-heaven-bingo-games-app.html
Musou Glory,,https://www.darkpattern.games/game/5722/0/musou-glory.html
Big Win Slots™- New Las Vegas Casino Slot Machines,,https://www.darkpattern.games/game/5724/0/big-win-slots-new-las-vegas-casino-slot-machines.html
Chef Town,,https://www.darkpattern.games/game/5725/0/chef-town.html
Slots! Fortune 777 Casino Slot,,https://www.darkpattern.games/game/5741/0/slots-fortune-777-casino-slot.html
Cave Bowling,,https://www.darkpattern.games/game/5743/0/cave-bowling.html
Dino Simulator: Velociraptor,,https://www.darkpattern.games/game/5746/0/dino-simulator-velociraptor.html
The Superlatives: Aetherfall,,https://www.darkpattern.games/game/5748/0/the-superlatives-aetherfall.html
Wenjia,,https://www.darkpattern.games/game/5750/0/wenjia.html
Chess Tiger Lite,,https://www.darkpattern.games/game/5757/0/chess-tiger-lite.html
Tyrannosaurus Rex Simulator,,https://www.darkpattern.games/game/5758/0/tyrannosaurus-rex-simulator.html
Le Havre (The Harbor),,https://www.darkpattern.games/game/5759/0/le-havre-the-harbor-.html
Muertitos (The Little Dead): A Matching Puzzle for your Brain,,https://www.darkpattern.games/game/5763/0/muertitos-the-little-dead-a-matching-puzzle-for-your-brain.html
Time Recoil,,https://www.darkpattern.games/game/5764/0/time-recoil.html
Nurikabe Vault,,https://www.darkpattern.games/game/5768/0/nurikabe-vault.html
Minesweeper X +,,https://www.darkpattern.games/game/5771/0/minesweeper-x-.html
Real Casino Slots,,https://www.darkpattern.games/game/5779/0/real-casino-slots.html
Ear Cat - Music Ear Training,,https://www.darkpattern.games/game/5788/0/ear-cat-music-ear-training.html
Gin Rummy Best Card Game,,https://www.darkpattern.games/game/5790/0/gin-rummy-best-card-game.html
Eleven's Protection,,https://www.darkpattern.games/game/5793/0/eleven-s-protection.html
Starborn Anarkist,,https://www.darkpattern.games/game/5795/0/starborn-anarkist.html
Haunted Manor FULL,,https://www.darkpattern.games/game/5796/0/haunted-manor-full.html
Elf Pets® Pup - Christmas Run,,https://www.darkpattern.games/game/5797/0/elf-pets-pup-christmas-run.html
R.TYPE,,https://www.darkpattern.games/game/5798/0/r-type.html
Word Wow - No Ad version,,https://www.darkpattern.games/game/5805/0/word-wow-no-ad-version.html
Super Smash Fighters,,https://www.darkpattern.games/game/5809/0/super-smash-fighters.html
Werewolf Special Package,,https://www.darkpattern.games/game/5810/0/werewolf-special-package.html
Reiner Knizia Tigris&Euphrates,,https://www.darkpattern.games/game/5811/0/reiner-knizia-tigris-euphrates.html
Wheels on the Bus!,,https://www.darkpattern.games/game/5814/0/wheels-on-the-bus-.html
True Horror,,https://www.darkpattern.games/game/5815/0/true-horror.html
The Greedy Cave,,https://www.darkpattern.games/game/5836/0/the-greedy-cave.html
Silversword,,https://www.darkpattern.games/game/5846/0/silversword.html
VMOD,,https://www.darkpattern.games/game/5849/0/vmod.html
Fantasy Forest Story HD,,https://www.darkpattern.games/game/5852/0/fantasy-forest-story-hd.html
Paradise Island 2: Resort Sim,,https://www.darkpattern.games/game/5854/0/paradise-island-2-resort-sim.html
Disc Pool Carrom,,https://www.darkpattern.games/game/5856/0/disc-pool-carrom.html
United Front,,https://www.darkpattern.games/game/5857/0/united-front.html
Royal Slots:Slot Machine Games,,https://www.darkpattern.games/game/5860/0/royal-slots-slot-machine-games.html
Match To Win: Cash Giveaway,,https://www.darkpattern.games/game/5861/0/match-to-win-cash-giveaway.html
Viola's Quest - Marble Blast,,https://www.darkpattern.games/game/5863/0/viola-s-quest-marble-blast.html
Train Station 2: Tycoon Sim,,https://www.darkpattern.games/game/5877/0/train-station-2-tycoon-sim.html
Boom Pilot,,https://www.darkpattern.games/game/5879/0/boom-pilot.html
PAKO Forever,,https://www.darkpattern.games/game/5881/0/pako-forever.html
Row Row,,https://www.darkpattern.games/game/5883/0/row-row.html
King of Crabs,,https://www.darkpattern.games/game/5887/0/king-of-crabs.html
Smash.IO™,,https://www.darkpattern.games/game/5890/0/smash-io-.html
Mr Juggler,,https://www.darkpattern.games/game/5893/0/mr-juggler.html
Peggy!,,https://www.darkpattern.games/game/5894/0/peggy-.html
Beer Pong.,,https://www.darkpattern.games/game/5896/0/beer-pong-.html
Balls VS Lasers: A Reflex Game,,https://www.darkpattern.games/game/5897/0/balls-vs-lasers-a-reflex-game.html
Phantasmat: The Endless Night - A Mystery Hidden Object Game (Full),,https://www.darkpattern.games/game/5903/0/phantasmat-the-endless-night-a-mystery-hidden-object-game-full-.html
Danse Macabre: Crimson Cabaret - A Mystery Hidden Object Game (Full),,https://www.darkpattern.games/game/5911/0/danse-macabre-crimson-cabaret-a-mystery-hidden-object-game-full-.html
Grand Academy for Villains,,https://www.darkpattern.games/game/5912/0/grand-academy-for-villains.html
Monkey Ninja,,https://www.darkpattern.games/game/5914/0/monkey-ninja.html
Real Chess 3D Plus,,https://www.darkpattern.games/game/5919/0/real-chess-3d-plus.html
Grandma's Garden,,https://www.darkpattern.games/game/5920/0/grandma-s-garden.html
Toppl.,,https://www.darkpattern.games/game/5922/0/toppl-.html
M.A.S.H,,https://www.darkpattern.games/game/5927/0/m-a-s-h.html
Train Driver Journey 2 - Iberia Interior,,https://www.darkpattern.games/game/5948/0/train-driver-journey-2-iberia-interior.html
TrainStation - Game on Rails,,https://www.darkpattern.games/game/5952/0/trainstation-game-on-rails.html
Omaha Poker: Pokerist,,https://www.darkpattern.games/game/5955/0/omaha-poker-pokerist.html
King's Empire,,https://www.darkpattern.games/game/5957/0/king-s-empire.html
This Means WAR!,,https://www.darkpattern.games/game/5958/0/this-means-war-.html
Backgammon Play Live Online,,https://www.darkpattern.games/game/5960/0/backgammon-play-live-online.html
Bubble CoCo: Color Match Pop,,https://www.darkpattern.games/game/5963/0/bubble-coco-color-match-pop.html
Blocky Basketball FreeStyle,,https://www.darkpattern.games/game/5982/0/blocky-basketball-freestyle.html
My  Lips,,https://www.darkpattern.games/game/5984/0/my-lips.html
Evil Lands: MMO RPG,,https://www.darkpattern.games/game/5990/0/evil-lands-mmo-rpg.html
Offroad Chasing -Drifting Game,,https://www.darkpattern.games/game/5991/0/offroad-chasing-drifting-game.html
Warhammer AoS: Champions,,https://www.darkpattern.games/game/5992/0/warhammer-aos-champions.html
Solitaire Classic!!,,https://www.darkpattern.games/game/5993/0/solitaire-classic-.html
Stickman Fight: The Game,,https://www.darkpattern.games/game/5994/0/stickman-fight-the-game.html
Unicycle Hero,,https://www.darkpattern.games/game/5996/0/unicycle-hero.html
"94% - Quiz, Trivia & Logic",,https://www.darkpattern.games/game/6002/0/94-quiz-trivia-logic.html
Kung Fu Z,,https://www.darkpattern.games/game/6003/0/kung-fu-z.html
Flick Champions Summer Sports,,https://www.darkpattern.games/game/6004/0/flick-champions-summer-sports.html
Gemini Rue,,https://www.darkpattern.games/game/6006/0/gemini-rue.html
Paper Train: Traffic,,https://www.darkpattern.games/game/6012/0/paper-train-traffic.html
JDM Tuner Racing,,https://www.darkpattern.games/game/6013/0/jdm-tuner-racing.html
Blackwell 1: Legacy,,https://www.darkpattern.games/game/6015/0/blackwell-1-legacy.html
Baseball Highlights 2045,,https://www.darkpattern.games/game/6018/0/baseball-highlights-2045.html
Flipped Out – The Powerpuff Girls Match 3 Puzzle / Fighting Action Game,,https://www.darkpattern.games/game/6019/0/flipped-out-the-powerpuff-girls-match-3-puzzle-fighting-action-game.html
Welcome to Moreytown,,https://www.darkpattern.games/game/6020/0/welcome-to-moreytown.html
The Hero Project: Open Season,,https://www.darkpattern.games/game/6029/0/the-hero-project-open-season.html
Nuclear Bomber Full,,https://www.darkpattern.games/game/6030/0/nuclear-bomber-full.html
Forever Lost: Episode 2 HD,,https://www.darkpattern.games/game/6031/0/forever-lost-episode-2-hd.html
Let's Stack AR!,,https://www.darkpattern.games/game/6037/0/let-s-stack-ar-.html
Penny Dell Jumbo Crosswords – Crossword Puzzles for Everyone!,,https://www.darkpattern.games/game/6041/0/penny-dell-jumbo-crosswords-crossword-puzzles-for-everyone-.html
Toon Trivia - Avatar the Last Airbender Edition,,https://www.darkpattern.games/game/6042/0/toon-trivia-avatar-the-last-airbender-edition.html
Find the Differences Complete!,,https://www.darkpattern.games/game/6055/0/find-the-differences-complete-.html
Siege Hero Wizards,,https://www.darkpattern.games/game/6056/0/siege-hero-wizards.html
Egypt: Old Kingdom,,https://www.darkpattern.games/game/6059/0/egypt-old-kingdom.html
ALONE...,,https://www.darkpattern.games/game/6069/0/alone-.html
RGB Express,,https://www.darkpattern.games/game/6070/0/rgb-express.html
Says You!,,https://www.darkpattern.games/game/6072/0/says-you-.html
Chess Openings Explorer Pro,,https://www.darkpattern.games/game/6074/0/chess-openings-explorer-pro.html
DEAD CITY - Text Adventure,,https://www.darkpattern.games/game/6077/0/dead-city-text-adventure.html
Home Sheep Home 2,,https://www.darkpattern.games/game/6081/0/home-sheep-home-2.html
Mho's Resistance,,https://www.darkpattern.games/game/6083/0/mho-s-resistance.html
Pocket Harvest,,https://www.darkpattern.games/game/6087/0/pocket-harvest.html
神魔之塔,,https://www.darkpattern.games/game/6090/0/-.html
Poker Night in America,,https://www.darkpattern.games/game/6091/0/poker-night-in-america.html
San Manuel Slots,,https://www.darkpattern.games/game/6094/0/san-manuel-slots.html
SAS: Zombie Assault 4,,https://www.darkpattern.games/game/6095/0/sas-zombie-assault-4.html
Dragon Ace Casino - Baccarat,,https://www.darkpattern.games/game/6097/0/dragon-ace-casino-baccarat.html
